<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AFRIW,20260327,0.58,0.5801,0.58,0.58,300
AFRM,20260327,42.99,43.85,42.095,42.53,5375200
AFSC,20260327,30.45,30.45,30.1974,30.1974,100
AFYA,20260327,14.9,15.19,14.69,14.75,112800
AGAE,20260327,0.2905,0.3199,0.2853,0.2959,189700
AGCC,20260327,15.51,16.11,14.9,15.34,270400
AGEM,20260327,39.56,41.785,39.305,39.7319,14300
AGEN,20260327,3.44,3.4657,3.34,3.39,321600
AGGA,20260327,25,25.0199,24.985,24.985,4300
AGH,20260327,3.9,4.0393,3.345,3.41,501800
AGIO,20260327,29.71,30,29.255,29.43,797100
AGIX,20260327,32.65,32.65,31.64,31.83,117100
AGMB.OB,20260327,12,12,10.51,10.85,67700
AGMH,20260327,0.9385,0.9385,0.9008,0.91,18200
AGMI,20260327,60.94,64.03,60.94,63.561,1500
AGNC,20260327,9.76,9.805,9.63,9.69,25044500
AGNCL,20260327,25,25.04,24.6001,24.72,20800
AGNCM,20260327,24.43,24.6,24.41,24.4799,22800
AGNCN,20260327,25.37,25.37,25.06,25.14,30400
AGNCO,20260327,25.1,25.12,24.97,25.019,42800
AGNCP,20260327,24.5,24.55,24.27,24.27,154400
AGNCZ,20260327,25.3,25.35,25.17,25.17,78900
AGNG,20260327,35.04,35.04,34.61,34.6745,7000
AGPU,20260327,1.5,1.55,1.03,1.55,64900
AGRZ,20260327,0.5069,0.59,0.5027,0.518,862500
AGYS,20260327,71.22,71.56,68.79,70.37,219700
AGZD,20260327,22.45,22.5063,22.4229,22.4846,19000
AHCO,20260327,11.34,11.37,11.075,11.2,772500
AHG,20260327,2.27,2.385,2.22,2.36,201300
AHMA,20260327,1.17,1.38,1.1,1.1,726500
AIA,20260327,104.25,104.56,103.05,103.53,857200
AIDX,20260327,1.74,1.84,1.68,1.8,296100
AIFD,20260327,38,38.0882,37,37.6009,13000
AIFF,20260327,2.63,2.66,2.16,2.18,7341200
AIFU,20260327,1.43,1.43,1.36,1.42,6700
AIHS,20260327,1.59,1.59,1.46,1.46,105400
AIIO,20260327,0.094,0.0964,0.0852,0.0878,2140200
AIIOW,20260327,0.0213,0.0245,0.0213,0.0245,400
AIMD,20260327,1.38,1.39,1.35,1.39,10100
AIMS.OB,20260327,23.42,23.42,23.3507,23.3507,100
AIOS,20260327,0.544,0.5682,0.4604,0.4801,32900
AIOT,20260327,2.93,2.96,2.85,2.91,1437200
AIP,20260327,17.11,17.17,16.4,16.51,336100
AIPI,20260327,33.34,33.34,32.7,32.75,271500
AIPO,20260327,24.77,25.16,24.68,24.79,296300
AIQ,20260327,46.16,46.16,45.34,45.47,1729800
AIRE,20260327,0.265,0.2667,0.225,0.2314,2902800
AIRG,20260327,5.36,5.47,5.28,5.33,93600
AIRJ,20260327,3.05,3.0695,2.88,2.94,466500
AIRJW,20260327,0.73,0.8,0.73,0.7974,4300
AIRO,20260327,8.92,9.02,8.485,8.58,523300
AIRR,20260327,109.48,111.28,109.31,109.77,464600
AIRS,20260327,3.18,3.18,2.745,2.87,1996900
AISP,20260327,2.26,2.2736,2.115,2.12,434600
AISPW,20260327,0.79,0.7915,0.7001,0.7001,38800
AIXC,20260327,1.18,1.23,1.12,1.15,58200
AIXI,20260327,0.1131,0.1358,0.1011,0.128,5452500
AKAM,20260327,115.74,116.06,111.91,114.5,4460400
AKAN,20260327,0.6433,0.65,0.5471,0.5945,275400
AKBA,20260327,1.37,1.38,1.32,1.34,2635200
AKTS,20260327,17.27,17.47,14.89,15.19,577000
AKTX,20260327,0.135,0.1649,0.1263,0.1263,385800
ALAB,20260327,111,114.63,110.84,112.47,2873700
ALAR,20260327,5.86,5.99,5.7001,5.98,45500
ALBG,20260327,14.59,15.5,14.59,15.0562,8300
ALBT,20260327,0.523,0.5499,0.4951,0.502,75500
ALCO,20260327,40.73,41.4999,39.8,40.61,47000
ALCY,20260327,11.75,11.9,11.75,11.9,1600
ALDF,20260327,10.54,10.5508,10.54,10.5508,12800
ALDFW,20260327,0.35,0.35,0.35,0.35,800
ALDX,20260327,1.81,1.84,1.755,1.77,2608600
ALEC,20260327,2.09,2.15,1.98,2,466400
ALF,20260327,10.77,10.79,10.765,10.79,52400
ALFUW,20260327,0.1646,0.1646,0.1646,0.1646,300
ALGM,20260327,30.76,31.25,30.08,30.12,1412000
ALGN,20260327,175.51,176.83,163.78,166.38,1294100
ALGS,20260327,7.05,7.06,6.56,6.66,56200
ALGT,20260327,82,83.19,78.25,79.4,360000
ALHC,20260327,16.79,16.9099,16.375,16.62,2308900
ALIL,20260327,27.72,27.72,27.4915,27.4915,6900
ALKS,20260327,29.9,30.05,29.2,29.39,2073100
ALKT,20260327,15.98,16.11,15.08,15.25,1436100
ALLO,20260327,2.39,2.505,2.255,2.26,6330300
ALLR,20260327,1.07,1.1,1.04,1.07,150200
ALLT,20260327,6.42,6.42,6.12,6.25,534000
ALLW,20260327,27.87,28.2,27.87,27.97,589600
ALM,20260327,14.51,15.4,14.4004,14.91,5609100
ALMS,20260327,26.01,26.255,24.25,24.8,1549700
ALMU,20260327,12.36,12.675,11.88,12.2,652000
ALNT,20260327,61.06,63.1,59.87,62.42,200600
ALNY,20260327,327.1,329.685,316.845,317.36,815900
ALOT,20260327,9.23,9.7973,9.23,9.5,23200
ALOVU,20260327,9.9564,9.9564,9.95,9.95,29200
ALOY,20260327,9.7,9.99,9.26,9.98,1024100
ALPS,20260327,0.97,1.04,0.97,1,16300
ALRM,20260327,42.69,43.12,41.5,42.49,432800
ALRS,20260327,23.87,23.87,23.455,23.57,80500
ALT,20260327,3.16,3.19,3.02,3.02,2674800
ALTI,20260327,3.25,3.34,3.25,3.28,56800
ALTO,20260327,4.45,4.59,4.37,4.51,1611600
ALTS,20260327,1.28,1.3,1.23,1.23,1620500
ALTY,20260327,11.94,12,11.91,11.91,24600
ALVO,20260327,3.23,3.2387,3.104,3.11,317800
ALXO,20260327,2.03,2.045,1.99,2.04,276400
ALZN,20260327,1.44,1.44,1.01,1.05,700000
AMAL,20260327,38.05,38.31,37.65,37.95,107900
AMAT,20260327,337.63,345.6924,334.34,337.17,5984700
AMBA,20260327,51.85,52.35,49.925,50.47,523100
AMBR,20260327,2.245,2.41,2.245,2.33,129600
AMCI,20260327,6.08,6.0994,5.63,5.71,25200
AMCX,20260327,6.67,6.69,6.47,6.52,314800
AMD,20260327,201.77,203.2699,197.69,201.99,29206500
AMDD,20260327,9.07,9.2299,8.99,9.04,32143500
AMDG,20260327,20.2,20.59,19.58,20.4829,53700
AMDL,20260327,12.065,12.24,11.565,12.09,8039300
AMGN,20260327,355.66,355.66,347.8025,348.77,2274800
AMID,20260327,31.78,31.89,31.5599,31.6499,3700
AMIX,20260327,0.4179,0.42,0.4,0.4007,53400
AMKR,20260327,44.86,46.17,44.215,44.45,3324300
AMLX,20260327,13.44,13.84,13.32,13.55,1216700
AMOD,20260327,0.3739,0.3899,0.34,0.3739,482800
AMODW,20260327,0.0526,0.0613,0.0402,0.0499,16800
AMPG,20260327,2.39,2.45,1.74,1.8,3693700
AMPGR,20260327,0.08,0.08,0.079,0.079,5800
AMPGZ,20260327,0.0901,0.0901,0.0507,0.0507,5500
AMPH,20260327,19.37,19.635,18.92,19.01,346000
AMPL,20260327,6.57,6.57,6.355,6.41,1258300
AMRN,20260327,14.51,14.7,14.16,14.45,60500
AMRX,20260327,12.01,12.11,11.83,11.85,1146000
AMSC,20260327,31.636,34.035,31.636,33.72,1042000
AMSF,20260327,32.8,33.01,32.41,32.73,225800
AMST,20260327,1.84,1.96,1.83,1.85,47100
AMTX,20260327,3.15,3.44,3.07,3.3,2622300
AMUN,20260327,26.07,26.07,26.07,26.07,100
AMUU,20260327,42.065,42.6,40.38,42.2117,69000
AMWD,20260327,40.6,40.67,39.74,40.1,208600
AMYY,20260327,15.43,15.4925,15.225,15.4925,12600
AMZD,20260327,11.11,11.5176,11.11,11.51,10127100
AMZN,20260327,206.46,206.6,199.14,199.34,56009700
AMZU,20260327,26.42,26.42,24.6,24.64,2433400
AMZZ,20260327,24.05,24.05,22.34,22.5691,146800
ANAB,20260327,65.16,66.28,55.61,57.4,1353400
ANDE,20260327,71.96,73.85,70.69,73.19,347300
ANEL,20260327,12.28,12.92,12.28,12.3935,26400
ANGH,20260327,3.4,3.4399,3.3,3.3,3700
ANGHW,20260327,0.0104,0.0123,0.0104,0.0123,14300
ANGI,20260327,6.8,6.87,6.43,6.48,864100
ANGL,20260327,28.44,28.47,28.355,28.41,1091300
ANGO,20260327,11.31,11.31,10.74,10.9,474300
ANIK,20260327,14.72,14.725,14.19,14.28,91700
ANIP,20260327,73.95,74.65,72.6,72.82,130700
ANIX,20260327,2.63,2.83,2.5,2.55,110200
ANL,20260327,6.81,7.1599,6.42,6.46,119700
ANNA,20260327,7.68,8.72,6.92,8.51,6189300
ANNAW,20260327,0.69,0.8431,0.625,0.7822,403900
ANNX,20260327,5.19,5.32,4.995,5,1751800
ANPA,20260327,8.33,8.3899,8.12,8.21,18200
ANSC,20260327,11.24,11.28,11.24,11.28,1500
ANSCW,20260327,0.2001,0.2001,0.2,0.2,1700
ANTA,20260327,6.8,6.835,6.502,6.835,3400
ANTX,20260327,3.66,4.01,3.56,3.66,264300
ANV,20260327,24.6,24.6,24.415,24.415,400
ANY,20260327,1.37,1.47,1.34,1.42,89900
AOHY,20260327,10.92,10.92,10.86,10.87,295200
AOSL,20260327,22.23,22.39,21.535,22.05,252200
AOTG,20260327,46.58,46.58,45.89,45.9653,6400
AOUT,20260327,8.93,9.16,8.83,9.105,63100
APA,20260327,43.25,44.535,43.2,44.39,11177700
APAC,20260327,10.05,10.05,10.05,10.05,100
APACR,20260327,0.1264,0.1264,0.1206,0.1206,700
APAD,20260327,10.16,10.17,10.16,10.17,24500
APADR,20260327,0.41,0.41,0.41,0.41,170100
APC,20260327,17.76,18.18,17.4,17.64,195300
APEI,20260327,57.46,58.635,56.77,57.24,287100
APGE,20260327,77.69,80.245,76.29,77.82,1529300
API,20260327,3.43,3.485,3.405,3.41,299800
APLD,20260327,25.45,25.45,23.28,23.76,17033500
APLM,20260327,18.34,18.36,17.26,17.26,4400
APLMW,20260327,0.016,0.018,0.016,0.0161,54300
APLS,20260327,17.55,17.61,16.97,16.97,1762700
APM,20260327,1.05,1.05,0.92,0.93,131600
APOG,20260327,32.55,32.955,32.28,32.46,319300
APP,20260327,392.6,398.995,380.38,381.2,4126600
APPF,20260327,156.66,157.61,154.1601,155.68,368400
APPN,20260327,23.895,23.895,23,23.18,376300
APPS,20260327,2.94,3.045,2.87,2.91,1772500
APPX,20260327,26.63,27.55,25.1001,25.18,315200
APRE,20260327,0.728,0.728,0.683,0.683,77900
APVO,20260327,4.5,4.55,4.14,4.27,82700
APWC,20260327,1.39,1.4295,1.35,1.3882,1900
APXT,20260327,9.96,9.96,9.955,9.96,30700
APXTU,20260327,10.18,10.25,10.1,10.1,95400
APXTW,20260327,0.24,0.24,0.24,0.24,12500
APYX,20260327,3.79,3.83,3.55,3.64,43000
AQB,20260327,0.91,0.936,0.885,0.885,5900
AQMS,20260327,3.75,3.83,3.52,3.63,34300
AQST,20260327,4.06,4.14,4,4.02,1198400
AQWA,20260327,18.695,18.76,18.59,18.5955,14100
ARAI,20260327,0.887,0.887,0.7549,0.7964,304100
ARAY,20260327,0.373,0.4083,0.36,0.3956,1459100
ARBB,20260327,4.01,4.3,4,4.3,3900
ARBE,20260327,0.61,0.61,0.5705,0.582,1443700
ARBEW,20260327,0.0403,0.0635,0.0403,0.0488,13200
ARBK,20260327,2.99,3,2.88,3,11000
ARCB,20260327,93.23,94.05,91.945,92.47,223600
ARCC,20260327,17.83,17.89,17.4,17.45,8322700
ARCI,20260327,9.84,9.85,9.84,9.85,103300
ARCIW,20260327,0.53,0.55,0.524,0.55,9200
ARCT,20260327,7.08,7.205,6.58,6.76,636100
ARDX,20260327,5.62,5.71,5.44,5.48,2520500
AREC,20260327,2.4,2.4,2.22,2.28,2673900
ARGX,20260327,695.89,705.66,690.85,691.4,418900
ARHS,20260327,6.61,6.655,6.4302,6.5,1294700
ARKO,20260327,5.46,5.53,5.355,5.46,755100
ARKR,20260327,6.9,6.9,6.9,6.9,1600
ARLP,20260327,28.84,29.45,28.84,28.99,430400
ARM,20260327,151.53,152.75,142.21,144.13,10269000
ARMG,20260327,9.935,10.045,8.68,8.93,1156200
ARMY,20260327,24.3432,24.3432,24.3432,24.3432,100
AROW,20260327,33.08,33.35,32.8,33.02,61800
ARQ,20260327,2.45,2.61,2.37,2.54,555100
ARQQ,20260327,12.58,12.58,11.59,11.78,206100
ARQQW,20260327,0.13,0.1331,0.13,0.1331,14100
ARQT,20260327,22.23,22.53,21.13,21.22,1357100
ARRY,20260327,7.2,7.51,7.18,7.33,2972200
ARTCU,20260327,9.88,9.92,9.88,9.9,5500
ARTCW,20260327,0.302,0.302,0.2902,0.2902,1200
ARTL,20260327,7.99,19.9099,7.45,10.54,82507200
ARTNA,20260327,32.25,32.71,31.89,32.06,102800
ARTV,20260327,5.21,5.43,4.74,5.01,167600
ARTW,20260327,2.18,2.25,2.1,2.13,18900
ARVN,20260327,10.87,11.08,9.97,10.1,828700
ARVR,20260327,43.22,43.23,42.9297,42.9297,400
ARWR,20260327,60.29,61.48,57.58,57.78,1650600
ASBP,20260327,0.9019,0.938,0.82,0.9133,173000
ASBPW,20260327,0.0163,0.0163,0.0147,0.0147,62200
ASCI,20260327,32.65,32.65,32.46,32.46,1200
ASLE,20260327,6.16,6.205,6.1,6.15,346000
ASMB,20260327,28.57,28.89,27.25,27.7,70400
ASMG,20260327,31.72,32.5,30.89,31.0933,51700
ASML,20260327,1318.43,1333.775,1298.52,1302.47,1759600
ASMU,20260327,20.84,21.3,20.28,20.42,49300
ASND,20260327,220.68,223.905,216.03,216.95,580800
ASNS,20260327,0.3846,0.3846,0.34,0.3595,1884600
ASO,20260327,53.5,54.78,52.915,53.51,1851200
ASPC,20260327,10.7,10.815,10.63,10.7,4900
ASPCR,20260327,0.1201,0.1201,0.1201,0.1201,700
ASPCU,20260327,10.75,10.75,10.75,10.75,100
ASPI,20260327,4.44,4.56,4.17,4.37,5176800
ASPS,20260327,6.56,6.8,6.46,6.8,13900
ASPSW,20260327,0.3803,0.4,0.3803,0.3804,1100
ASPSZ,20260327,0.2125,0.2202,0.18,0.1801,22600
ASRT,20260327,19.31,19.88,18.71,19.39,161500
ASRV,20260327,3.55,3.62,3.54,3.62,6200
ASST,20260327,10,10,9.325,9.855,4175900
ASTC,20260327,2.11,2.37,1.915,2.37,193200
ASTE,20260327,52.61,53.1199,51.78,52.14,127200
ASTH,20260327,24.2,24.485,23.75,24.19,333300
ASTI,20260327,3.82,4,3.42,3.46,807600
ASTL,20260327,4.14,4.26,3.93,3.96,791700
ASTLW,20260327,0.065,0.0651,0.065,0.0651,700
ASTS,20260327,89.44,90.25,78.5201,78.67,14779200
ASUR,20260327,7.88,8.14,7.7,7.91,112600
ASYS,20260327,11.4,11.68,11.2005,11.45,111600
ATAI,20260327,3.62,3.66,3.315,3.35,3254100
ATAT,20260327,35.85,36.46,34.772,34.92,980200
ATCX,20260327,5.03,5.25,4.77,4.77,9400
ATEC,20260327,11.46,11.52,10.87,10.93,1950600
ATER,20260327,0.607,0.6099,0.5605,0.5605,37300
ATEX,20260327,38.78,39.13,37.49,38.24,184000
ATGL,20260327,16.5,16.5,15.7908,15.7908,1200
ATHE,20260327,3.09,3.2678,3.09,3.16,4700
ATHR,20260327,2.5,2.68,2.31,2.53,15300
ATII,20260327,10.41,10.41,10.41,10.41,100
ATIIW,20260327,0.45,0.53,0.3801,0.5267,3600
ATLC,20260327,52.77,53.17,50.82,52.7,62000
ATLCL,20260327,24.99,25.04,24.97,24.99,30700
ATLCP,20260327,22.42,22.4201,20.46,21.93,12600
ATLCZ,20260327,25.21,25.21,24.84,24.93,29800
ATLN,20260327,3.14,3.29,3.14,3.2,31100
ATLO,20260327,27.51,27.86,27.33,27.61,36900
ATLX,20260327,4.06,4.285,4,4.01,218800
ATNI,20260327,27.4,28.02,27.39,27.83,51700
ATOM,20260327,3.86,3.9,3.61,3.74,969700
ATON,20260327,0.3309,0.3309,0.2854,0.2958,575500
ATOS,20260327,4.6,4.925,4.6,4.72,64900
ATPC,20260327,2.19,3.44,2.17,3.2,2510100
ATRA,20260327,4.71,4.9899,4.585,4.59,51300
ATRC,20260327,29.72,30.135,28.83,28.88,304500
ATRO,20260327,63.84,65.64,63.5,64.78,708300
ATXG,20260327,0.295,0.33,0.281,0.3154,185900
ATYR,20260327,0.7758,0.7927,0.75,0.752,1300600
AUBN,20260327,22.99,23.99,22.99,23.95,6700
AUDC,20260327,8.47,8.53,8.285,8.33,38900
AUGO,20260327,66.41,70.305,66.11,70.07,779200
AUID,20260327,1.26,1.26,1.21,1.22,263700
AUMI,20260327,86.65,90.0699,86.26,89.2328,5700
AUPH,20260327,14.53,14.53,14.11,14.27,1130800
AUR,20260327,4.1425,4.205,4.1,4.12,17995900
AURA,20260327,6.39,6.445,6.17,6.27,275900
AURE,20260327,1.85,2.1,1.75,1.9,12100
AUROW,20260327,0.2001,0.2151,0.186,0.2001,24300
AUTL,20260327,1.21,1.2699,1.175,1.21,4847800
AUUD,20260327,0.8317,0.8317,0.7557,0.7662,146400
AVAH,20260327,6.55,6.56,6.265,6.29,703800
AVAV,20260327,192.13,193.9327,183.8455,184.43,874700
AVBH,20260327,27.8,28.555,27.625,27.9,56600
AVBP,20260327,21.65,22.705,21.3,21.43,421600
AVGB,20260327,50.36,50.36,50.345,50.345,2600
AVGG,20260327,20.08,20.13,19.05,19.28,102600
AVGO,20260327,307.06,307.5,298.87,300.68,23593900
AVGU,20260327,25.705,25.77,24.42,24.7779,62600
AVGX,20260327,34.63,34.71,32.76,33.19,629600
AVIR,20260327,5.33,5.4,5.08,5.12,320100
AVL,20260327,32.54,32.625,30.835,31.17,342800
AVNW,20260327,23.61,23.61,22.24,22.93,125700
AVO,20260327,13.58,14.17,13.49,13.94,1125500
AVOS,20260327,24.02,24.02,23.9489,23.9489,400
AVPT,20260327,9.61,9.61,9.33,9.44,1185800
AVR,20260327,5.3,5.34,5.13,5.19,1097500
AVS,20260327,10.38,10.63,10.355,10.5616,1207600
AVT,20260327,60.28,61.245,59.55,59.73,548000
AVTX,20260327,13.8,14.02,13.49,13.89,559100
AVUQ,20260327,55.52,55.72,55.1,55.1619,34000
AVX,20260327,0.6057,0.61,0.5501,0.562,219800
AVXC,20260327,66.19,66.38,65.82,66.0119,43200
AVXL,20260327,2.84,2.89,2.75,2.82,2432100
AVXX,20260327,11.78,11.78,10.55,10.5981,89400
AWRE,20260327,1.35,1.35,1.23,1.25,32700
AXG,20260327,3.52,3.68,3.48,3.66,297700
AXGN,20260327,31.77,32.02,30,31.28,805200
AXIN,20260327,10.13,10.13,10.13,10.13,100100
AXINR,20260327,0.19,0.19,0.1899,0.1899,400
AXINU,20260327,10.29,10.6155,10.28,10.28,8000
AXON,20260327,445.01,449.1,428.5,429.94,864400
AXPG,20260327,10.45,10.57,10.33,10.382,6700
AXSM,20260327,163.89,163.89,155.5601,156.35,680800
AXTI,20260327,61.2,64.9699,58.7001,60.63,7977400
AYTU,20260327,2.62,2.6503,2.585,2.6,54200
AZ,20260327,7.04,7.23,6.56,6.59,299600
AZI,20260327,2.34,2.34,2.22,2.22,30600
AZTA,20260327,21.23,21.35,19.87,19.9,751100
AZYY,20260327,15.92,15.97,15.69,15.7341,1200
BABU,20260327,13.34,13.34,12.95,13.01,18400
BABX,20260327,24.03,24.29,23.48,23.62,403500
BACCR,20260327,0.292,0.292,0.292,0.292,200
BAER,20260327,1.88,1.88,1.78,1.85,812300
BAERW,20260327,0.33,0.3989,0.29,0.3504,44200
BAFE,20260327,24.8,24.82,24.49,24.5468,242100
BAFN,20260327,6.57,6.595,5.9501,6.34,31000
BAIG,20260327,2.51,2.5608,2.34,2.3559,279500
BAIV,20260327,23.05,23.29,22.95,22.9703,40500
BALQ,20260327,45.2,45.47,45.0053,45.0053,2900
BAND,20260327,17,17.2,16.5,16.86,516700
BANF,20260327,107.45,107.51,106.1,106.72,102500
BANL,20260327,0.817,0.89,0.7955,0.88,417100
BANR,20260327,59.98,60.18,59.53,59.74,158800
BANX,20260327,19.05,19.05,18.65,18.68,33600
BAOS,20260327,2.55,2.64,2.45,2.52,8000
BASG,20260327,22.11,22.19,21.9,21.9656,24500
BASV,20260327,26.79,26.865,26.609,26.609,74000
BATRA,20260327,46.62,46.62,45.9014,46.19,57400
BATRK,20260327,41.97,42.055,41.29,41.53,265000
