<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
ADP,20260331,206.91,208.17,202.345,203.18,3444800
ADPT,20260331,13.14,13.9,13.09,13.88,2401800
ADSE,20260331,11.3,11.5,11.265,11.5,10300
ADSEW,20260331,0.54,0.54,0.46,0.4714,7400
ADSK,20260331,234.92,241.21,234.89,239.4,1947000
ADTN,20260331,12.19,12.72,12.11,12.58,2432800
ADTX,20260331,0.7999,1.02,0.7999,0.9789,699900
ADUR,20260331,9.58,10.78,9.5001,10.49,323900
ADUS,20260331,95.44,95.98,92.83,93.65,226700
ADV,20260331,27.51,27.63,20.3,21.14,233200
ADVB,20260331,4.26,4.6,4.21,4.56,17300
ADXN,20260331,6.52,6.52,6.25,6.29,2900
AEAQ,20260331,9.89,9.89,9.89,9.89,700
AEBI,20260331,9.63,9.91,9.48,9.71,343100
AEC,20260331,5.1,5.9,5.1,5.58,83600
AEHL,20260331,1.14,1.28,1.1,1.2,1058500
AEHR,20260331,33.51,37.52,33,37.08,3326300
AEI,20260331,1.6,1.9521,1.6,1.84,9700
AEIS,20260331,303.85,325.94,300,322.71,761500
AEMD,20260331,2.14,2.218,2.0801,2.19,11900
AENT,20260331,6.49,6.75,6.0301,6.55,39200
AENTW,20260331,0.6325,0.68,0.6,0.6001,8900
AEP,20260331,131.41,131.78,129.89,131.08,3124300
AERT,20260331,0.306,0.3602,0.304,0.313,965700
AERTW,20260331,0.02,0.02,0.02,0.02,200
AEVA,20260331,11.87,13.3981,11.78,13.16,1306500
AEYE,20260331,5.94,6.49,5.85,6.37,285100
AFBI,20260331,22.47,22.47,22.2,22.26,411000
AFCG,20260331,2.63,2.865,2.62,2.82,407200
AFJK,20260331,24.46,26.08,24.46,24.5,1500
AFJKR,20260331,0.3081,0.3081,0.3081,0.3081,1900
AFOS,20260331,35.35,36.1341,34.88,36.1341,26800
AFRI,20260331,9.55,9.75,9.5,9.65,9800
AFRIW,20260331,0.697,0.75,0.62,0.7032,14800
AFRM,20260331,43.92,46.19,43.6,45.82,5325600
AFSC,20260331,30.25,30.6794,30.25,30.6794,100
AFYA,20260331,15,15.14,14.6,14.87,123400
AGAE,20260331,0.2744,0.2939,0.2656,0.2734,351700
AGCC,20260331,15.31,15.905,14.8,15.07,225900
AGEM,20260331,39.22,40.5641,39.22,40.5641,7800
AGEN,20260331,3.25,3.435,3.25,3.34,394400
AGGA,20260331,25.08,25.15,25.07,25.1328,6100
AGH,20260331,3.31,3.52,3.25,3.39,405000
AGIO,20260331,33.72,36.35,33.67,33.83,3606700
AGIX,20260331,31.62,32.7996,31.55,32.77,147200
AGMB.OB,20260331,9.99,11.5,9.63,10.49,495000
AGMH,20260331,0.8503,0.9459,0.832,0.93,47900
AGMI,20260331,64.92,67.66,64.6501,67.4973,3100
AGNC,20260331,9.85,10.04,9.79,10.03,22629400
AGNCL,20260331,24.83,24.9099,24.49,24.54,113400
AGNCM,20260331,24.6,24.865,24.58,24.58,161900
AGNCN,20260331,25.17,25.3099,25.07,25.17,130900
AGNCO,20260331,24.92,25.045,24.89,24.96,216800
AGNCP,20260331,24.27,24.41,24.19,24.27,781300
AGNCZ,20260331,25.34,25.35,25.11,25.18,222000
AGNG,20260331,35.12,35.678,35.12,35.6,10400
AGPU,20260331,1.495,1.68,1.495,1.62,28600
AGRZ,20260331,0.5049,0.5366,0.489,0.489,408200
AGYS,20260331,72.53,73.43,70.63,71.14,285500
AGZD,20260331,22.44,22.6,22.401,22.5474,87700
AHCO,20260331,11.48,11.98,11.455,11.9,2191000
AHG,20260331,2.3,2.36,2.2,2.28,155900
AHMA,20260331,1.07,1.1498,1.06,1.13,190200
AIA,20260331,102.18,106.25,102.09,106.15,339600
AIDX,20260331,1.735,1.8999,1.7005,1.88,62400
AIFD,20260331,37.59,38.5617,37.46,38.5617,9900
AIFF,20260331,2.16,2.3491,2.05,2.18,1718200
AIFU,20260331,1.41,1.43,1.32,1.32,3900
AIHS,20260331,1.35,1.35,1.15,1.24,120300
AIIO,20260331,0.0809,0.1066,0.0767,0.1066,37715200
AIIOW,20260331,0.0211,0.0211,0.0178,0.0207,44000
AIMD,20260331,1.33,1.4312,1.3134,1.39,15000
AIMDW,20260331,0.1158,0.1158,0.1158,0.1158,700
AIMS.OB,20260331,23.62,23.6876,23.62,23.6876,5300
AIOS,20260331,0.5286,0.76,0.49,0.5883,1460200
AIOT,20260331,2.96,3.09,2.875,3.08,1732100
AIP,20260331,15.63,16.54,15.34,16.44,536300
AIPI,20260331,32.77,33.67,32.7501,33.64,144700
AIPO,20260331,24.04,24.96,24,24.96,318600
AIQ,20260331,45.33,46.73,45.17,46.67,3106700
AIRE,20260331,0.2327,0.25,0.2232,0.2429,1973800
AIRG,20260331,5.59,5.67,5.48,5.5,57400
AIRJ,20260331,2.77,2.82,2.22,2.51,1199100
AIRJW,20260331,0.6702,0.6702,0.4607,0.56,53000
AIRO,20260331,8,8.2,7.3,7.605,1548900
AIRR,20260331,107.71,111.6904,107.37,110.78,606500
AIRS,20260331,2.8,2.98,2.76,2.83,1344900
AIRT,20260331,21.97,21.97,21,21.8,3600
AIRTP,20260331,19.11,19.1101,19.11,19.1101,300
AISP,20260331,2.13,2.275,2.1,2.26,343900
AISPW,20260331,0.6381,0.7193,0.59,0.7093,33100
AIXC,20260331,1.1497,1.2806,1.1208,1.25,18700
AIXI,20260331,0.107,0.1205,0.092,0.1174,8122400
AKAM,20260331,110.67,116.39,110.01,114.85,3804100
AKAN,20260331,0.5951,0.7122,0.5901,0.6979,174700
AKBA,20260331,1.34,1.4,1.3381,1.39,1898000
AKTS,20260331,17.21,19.36,16.62,17.89,1184200
AKTX,20260331,4.99,5.45,4.564,5.15,28000
ALAB,20260331,100.69,110.44,100.1,109.6,5104400
ALAR,20260331,5.76,6.1692,5.7,5.96,41200
ALBG,20260331,15.32,15.565,15.0505,15.0505,4700
ALBT,20260331,0.5049,0.5399,0.4228,0.5312,6708900
ALCO,20260331,41.42,41.49,40.6,41.26,51200
ALCY,20260331,11.88,11.88,11.88,11.88,500
ALCYW,20260331,0.16,0.16,0.16,0.16,100
ALDF,20260331,10.56,10.56,10.56,10.56,35100
ALDX,20260331,1.73,1.81,1.67,1.69,2395400
ALEC,20260331,2.03,2.19,2.03,2.15,352500
ALF,20260331,10.76,10.76,10.76,10.76,475500
ALFUW,20260331,0.144,0.1479,0.1235,0.1235,85800
ALGM,20260331,29.42,31.625,29.25,31.53,1878300
ALGN,20260331,167.5,173.12,166.0636,171.43,791400
ALGS,20260331,6.73,7.57,6.73,7.43,54800
ALGT,20260331,78.74,82.41,77.15,81.04,422900
ALHC,20260331,16.95,17.88,16.93,17.62,4066000
ALIL,20260331,27.9,27.92,27.9,27.9071,4700
ALISR,20260331,0.55,0.55,0.55,0.55,200
ALKS,20260331,32.96,36.2199,32.54,35.36,12031500
ALKT,20260331,15.47,16.03,15.45,15.67,1533600
ALLO,20260331,2.26,2.495,2.26,2.44,3682800
ALLR,20260331,1.02,1.1,1.01,1.09,83600
ALLT,20260331,6.36,6.73,6.28,6.66,345600
ALLW,20260331,28.54,28.9,28.5001,28.85,576500
ALM,20260331,13.56,14.64,13.52,14.48,5758400
ALMS,20260331,20.25,23.3526,20.2,22.03,2772000
ALMU,20260331,12.81,13.2198,12.23,13.09,458500
ALNT,20260331,59.38,60.865,57.23,59.09,195600
ALNY,20260331,319.06,332.48,318.37,330.87,1352200
ALOT,20260331,9.1161,9.55,9.1161,9.19,18300
ALOY,20260331,9.83,10.1,9.26,9.76,1385700
ALPS,20260331,1.01,1.03,1,1,12900
ALRM,20260331,42.98,43.67,42.36,43.19,422000
ALRS,20260331,24.23,24.23,23.47,23.71,279400
ALT,20260331,2.98,3.12,2.95,3.08,3290500
ALTI,20260331,3.49,3.82,3.253,3.62,340800
ALTO,20260331,4.61,5.06,4.5624,4.84,2484000
ALTS,20260331,1.12,1.15,1.08,1.11,2291700
ALTY,20260331,12.05,12.07,11.9601,12.0151,10800
ALVO,20260331,3.33,3.47,3.27,3.43,602800
ALXO,20260331,1.93,2.045,1.93,2.005,384500
ALZN,20260331,1.04,1.12,1.02,1.06,138200
AMAL,20260331,38.78,39.06,38.34,38.87,121400
AMAT,20260331,328.83,342.06,325.46,341.79,8335500
AMBA,20260331,49.81,51.52,49.215,51.475,618400
AMBR,20260331,2.34,2.48,2.24,2.36,107700
AMCI,20260331,5.37,5.6863,5.27,5.455,35100
AMCX,20260331,6.75,6.94,6.644,6.79,336800
AMD,20260331,198.05,204,196.41,203.43,42318700
AMDD,20260331,9.19,9.2901,8.935,8.96,20353600
AMDG,20260331,19.72,20.76,19.37,20.6712,85800
AMDL,20260331,11.65,12.285,11.4199,12.21,9119600
AMGN,20260331,350.73,355.49,347.11,351.85,3747100
AMID,20260331,31.99,32.185,31.95,32.1439,6900
AMIX,20260331,0.4378,0.4378,0.3826,0.3901,61500
AMKR,20260331,42.48,45.38,42,45.03,3439400
AMLX,20260331,12.93,14.15,12.905,13.9,1246000
AMOD,20260331,0.371,0.3736,0.3363,0.3677,273300
AMODW,20260331,0.04,0.0477,0.0378,0.0449,4900
AMPG,20260331,1.76,1.945,1.76,1.9,735500
AMPGR,20260331,0.155,0.155,0.0501,0.1,11100
AMPGZ,20260331,0.0733,0.1399,0.051,0.12,6300
AMPH,20260331,19.53,20,19.27,19.59,534400
AMPL,20260331,6.81,7.05,6.75,6.82,1831000
AMRN,20260331,14.2,14.6,13.99,14.46,35200
AMRX,20260331,12.06,12.43,12.05,12.43,1783300
AMSC,20260331,32.595,34.275,32.1837,33.85,1135600
AMSF,20260331,33.86,34.09,33.0303,33.33,168900
AMST,20260331,1.7517,1.86,1.7517,1.84,14000
AMTX,20260331,3.25,3.4399,3.07,3.19,2220400
AMUN,20260331,26.11,26.11,26.075,26.075,1800
AMUU,20260331,40.54,42.73,39.87,42.5908,119800
AMWD,20260331,40.27,41.33,39.3,39.83,134200
AMYY,20260331,15.32,15.49,15.32,15.46,8100
AMZD,20260331,11.2,11.2251,10.89,11,17051100
AMZN,20260331,204.85,210.28,204.14,208.27,58470000
AMZU,20260331,26.02,27.34,25.87,26.86,2222000
AMZZ,20260331,23.83,24.96,23.675,24.473,140100
ANAB,20260331,57.5,60.09,55.12,55.46,810600
ANDE,20260331,72.09,72.685,70.38,71.78,269200
ANEL,20260331,12.04,12.84,11.795,12.7302,33500
ANGH,20260331,3.31,3.7933,3.31,3.76,6200
ANGHW,20260331,0.009,0.0124,0.009,0.0124,200
ANGI,20260331,6.8,6.94,6.54,6.85,799700
ANGL,20260331,28.6,28.755,28.58,28.72,908000
ANGO,20260331,10.95,11.4103,10.9,11.37,488600
ANIK,20260331,14.14,15.08,14.0601,14.5,119600
ANIP,20260331,74.27,77.36,74.27,76.9,372000
ANIX,20260331,2.49,2.66,2.49,2.58,134400
ANL,20260331,6.63,7.53,6.44,6.92,346700
ANNA,20260331,9.37,10.64,8.081,8.29,6168200
ANNAW,20260331,1.25,1.28,0.7632,0.81,910400
ANNX,20260331,5.64,6.1,5.235,5.54,4932500
ANPA,20260331,7.5,8.5,7.4001,8.49,14000
ANSC,20260331,11.24,11.29,11.24,11.29,400
ANTA,20260331,7.48,7.5699,7.48,7.5699,4300
ANTX,20260331,3.51,3.53,3.295,3.42,238300
ANV,20260331,24.57,24.86,24.57,24.8173,1600
ANY,20260331,1.38,1.45,1.37,1.45,36900
AOHY,20260331,10.89,10.96,10.87,10.93,288900
AOSL,20260331,21.32,22.18,20.78,22.16,278900
AOTG,20260331,45.59,47.6331,45.59,47.6331,2200
AOUT,20260331,9.23,9.41,9,9.34,21400
APA,20260331,43.58,44.3,40.92,42.44,13813100
APACU,20260331,10.2,10.2,10.2,10.2,100
APAD,20260331,10.16,10.17,10.16,10.17,35400
APADR,20260331,0.44,0.4897,0.44,0.4518,106900
APC,20260331,17.4,18.145,17.38,17.89,168700
APEI,20260331,56.89,57.46,56.19,56.88,647500
APGE,20260331,80.35,84.85,80.21,84.17,1423700
API,20260331,3.42,3.55,3.42,3.54,267400
APLD,20260331,21.3,23.79,21.03,23.74,23993100
APLM,20260331,16.01,16.9,15.84,15.85,3600
APLMW,20260331,0.0137,0.0152,0.0137,0.0152,10300
APLS,20260331,40.4,40.45,40.22,40.23,90709600
APM,20260331,0.8251,0.85,0.76,0.7959,26800
APOG,20260331,32.97,33.605,32.48,33.54,251200
APP,20260331,379.5,399.38,373,398,4661300
APPF,20260331,158,161.87,155.13,157.82,287200
APPN,20260331,24.07,24.23,23.625,24.11,476800
APPS,20260331,2.94,2.975,2.86,2.88,5285100
APPX,20260331,24.99,27.5399,24.15,27.42,516000
APRE,20260331,0.6944,0.8,0.69,0.7629,636100
APVO,20260331,3.97,4.634,3.97,4.27,189800
APWC,20260331,1.34,1.43,1.33,1.36,6800
APXT,20260331,9.94,9.94,9.94,9.94,1600
APYX,20260331,3.63,3.8046,3.6078,3.69,64300
AQB,20260331,0.88,0.92,0.865,0.8653,7900
AQMS,20260331,3.94,4.44,3.865,4.28,72300
AQST,20260331,4.05,4.24,4.05,4.15,1238000
AQWA,20260331,18.79,19,18.72,18.9775,5600
ARAI,20260331,0.777,0.798,0.7369,0.797,222900
ARAY,20260331,0.331,0.3881,0.331,0.3881,1267300
ARBB,20260331,4.15,4.29,4.04,4.17,3700
ARBE,20260331,0.57,0.6247,0.5693,0.61,1475100
ARBEW,20260331,0.0491,0.0491,0.0491,0.0491,3700
ARBK,20260331,2.88,2.97,2.84,2.87,24900
ARCB,20260331,94.54,98.47,93.97,98.36,422900
ARCC,20260331,18.0268,18.15,17.695,18.02,9936600
ARCI,20260331,9.84,9.85,9.84,9.85,19600
ARCIU,20260331,10,10.01,10,10,199900
ARCIW,20260331,0.55,0.55,0.535,0.535,15800
ARCT,20260331,7.288,7.78,7.0995,7.72,914800
ARDX,20260331,5.69,6.04,5.685,5.99,5472700
AREC,20260331,2.34,2.505,2.33,2.42,2513900
ARGX,20260331,711.03,734.17,708.1,730.25,370100
ARHS,20260331,6.61,6.82,6.46,6.78,1212900
ARKO,20260331,5.5,5.745,5.425,5.56,1215200
ARKR,20260331,6.78,6.78,6.56,6.56,1700
ARLP,20260331,28.07,28.87,27.34,27.65,327500
ARM,20260331,139.9,151.59,139.9,151.28,10203700
ARMG,20260331,8.38,9.75,8.38,9.71,1246700
ARMY,20260331,24.8,25.3191,24.8,25.3191,5000
AROW,20260331,33.64,33.87,33.13,33.57,116600
ARQ,20260331,2.49,2.6,2.43,2.56,497100
ARQQ,20260331,12.01,13.32,12.01,13.25,254900
ARQQW,20260331,0.135,0.148,0.1286,0.148,12500
ARQT,20260331,21.9,23.68,21.835,23.56,2062600
ARRY,20260331,6.91,7.24,6.58,7.23,6345000
ARTL,20260331,10.12,10.56,7.11,7.58,5038400
ARTNA,20260331,32.59,32.74,31.695,31.85,76200
ARTV,20260331,5.54,6.5,5.54,6.44,197200
ARTW,20260331,2.08,2.1589,2.0602,2.09,16300
ARVN,20260331,10.26,10.85,10.26,10.6,1144600
ARVR,20260331,44.3694,44.3694,44.3694,44.3694,100
ARWR,20260331,59.05,63.08,58.6501,62.7,2060300
ASBP,20260331,0.92,1.0387,0.89,1.03,102600
ASBPW,20260331,0.0134,0.0166,0.0134,0.0166,7700
ASCI,20260331,32.54,33.2024,32.54,33.2024,2300
ASLE,20260331,6.14,6.285,6.13,6.22,241600
ASMB,20260331,27.01,28.135,26.655,27.75,97600
ASMG,20260331,30.07,31.87,29.7501,31.7,129600
ASML,20260331,1284.32,1322.41,1276.01,1320.83,1731400
ASMU,20260331,19.75,20.91,19.5601,20.89,28000
ASND,20260331,220.29,231.2499,218.825,228.73,573400
ASNS,20260331,0.3486,0.3776,0.3228,0.367,2026200
ASO,20260331,54.46,57.085,54.46,56.45,1134800
ASPC,20260331,10.8,10.91,10.73,10.8201,3900
ASPCR,20260331,0.175,0.18,0.175,0.18,300
ASPI,20260331,4.32,4.515,4.265,4.42,3674100
ASPS,20260331,6.45,6.46,6.1,6.37,43600
ASPSW,20260331,0.38,0.399,0.379,0.38,4500
ASPSZ,20260331,0.1701,0.2,0.1701,0.2,4100
ASRT,20260331,18.42,20.15,18.42,19.06,311100
ASRV,20260331,3.63,3.66,3.59,3.62,19900
ASST,20260331,9.4,10.19,9.08,10.02,2920100
ASTC,20260331,4.19,5.6,4.02,5.23,4795200
ASTE,20260331,52.58,54.025,51.86,53.84,192500
ASTH,20260331,24.37,24.885,23.96,24.52,402900
ASTI,20260331,3.57,4.09,3.48,3.94,939500
ASTL,20260331,4.06,4.18,4.005,4.13,1014000
ASTLW,20260331,0.0816,0.0997,0.0816,0.0994,1300
ASTS,20260331,77.24,83.275,75.93,82.87,15135300
ASUR,20260331,8.45,8.74,8.3366,8.6,165100
ASYS,20260331,11.3,11.7,11.14,11.68,111400
ATAI,20260331,3.455,3.61,3.45,3.54,3022200
ATAT,20260331,35.96,37,35.64,36.81,956800
ATCX,20260331,4.56,5.79,4.5,5.56,64200
ATEC,20260331,11.16,11.215,10.78,10.88,2912300
ATER,20260331,0.5667,0.599,0.55,0.573,35700
ATEX,20260331,37.28,38.83,37.125,38.19,176700
ATGL,20260331,15,15.14,14.05,14.97,1800
ATHE,20260331,3.41,3.57,3.41,3.48,4400
ATHR,20260331,2.38,2.6,2.22,2.35,23800
ATIIW,20260331,0.51,0.51,0.51,0.51,200
ATLC,20260331,52.25,53.15,50.67,52.47,56100
ATLCL,20260331,24.99,25.02,24.96,24.99,33200
ATLCP,20260331,21.75,21.99,21.31,21.85,6200
ATLCZ,20260331,25.1,25.285,25.1,25.16,103900
ATLN,20260331,3.1,3.16,2.85,3.03,85600
ATLO,20260331,27.96,28.4399,27.9,28.22,47300
ATLX,20260331,4.2,4.43,4.15,4.35,358700
ATNI,20260331,27.52,27.85,27,27.22,49600
ATOM,20260331,3.63,3.895,3.61,3.81,641400
ATON,20260331,0.294,0.3299,0.2908,0.316,460700
ATOS,20260331,4.77,5.26,4.77,5.26,42700
ATPC,20260331,2.92,3.05,2.55,2.63,112700
ATRA,20260331,4.4,4.86,4.4,4.73,63500
ATRC,20260331,28.49,28.6,27.45,28.53,470200
ATRO,20260331,63.88,67.07,62.5161,66.73,602500
ATXG,20260331,4.6,5.705,4.59,5.5073,85000
ATYR,20260331,0.739,0.78,0.739,0.78,1034800
AUBN,20260331,23.68,23.865,22.8921,23.865,3000
AUDC,20260331,8.29,8.48,8.27,8.41,105700
AUGO,20260331,73.175,81.68,73.08,81.6,1215900
AUID,20260331,1.25,1.35,1.24,1.3,329700
AUMI,20260331,91.96,96.746,91.96,96.6356,3600
AUPH,20260331,14.16,14.85,14.16,14.82,1475800
AUR,20260331,3.99,4.16,3.885,4.12,19246200
AURA,20260331,6.4,6.75,6.28,6.69,340100
AURE,20260331,1.85,2.18,1.77,2.12,14400
AUROW,20260331,0.23,0.23,0.1801,0.199,29100
AUTL,20260331,1.31,1.425,1.3,1.38,3451400
AUUD,20260331,0.68,0.68,0.5102,0.5679,805300
AVAH,20260331,6.42,6.56,6.275,6.44,1782800
AVAV,20260331,179.87,185,176.22,183.05,1319100
AVBH,20260331,28.15,28.71,28.13,28.5,92500
AVBP,20260331,21.4,23.54,21.34,23.07,505900
AVGB,20260331,50.6,50.6653,50.6,50.6653,400
AVGG,20260331,19.03,20.4001,18.81,20.32,116700
AVGO,20260331,299.39,310.31,296.335,309.51,29289500
AVGU,20260331,24.16,26.2,24.12,26.0351,36800
AVGX,20260331,32.67,35.155,32.21,34.99,406900
AVIR,20260331,5.13,5.4,5.13,5.38,325100
AVL,20260331,30.74,33.035,30.31,32.8794,277500
AVNW,20260331,22.64,23.1,22.02,22.61,119700
AVO,20260331,13.81,13.84,13.555,13.76,544900
AVOS,20260331,24.25,24.629,24.25,24.629,1200
AVPT,20260331,9.48,9.61,9.235,9.51,2443300
AVR,20260331,5.24,5.71,5.21,5.55,1515600
AVS,20260331,10.63,10.71,10.22,10.25,2332600
AVT,20260331,59.27,61.835,59.19,61.62,1238200
AVTX,20260331,14.12,15.09,13.55,14.93,1047600
AVUQ,20260331,55.68,56.77,55.68,56.7388,11900
AVX,20260331,0.5147,0.6099,0.5147,0.5981,311200
AVXC,20260331,65.63,67.7,65.5159,67.6311,40700
AVXL,20260331,2.85,3.0899,2.85,3.07,1875500
AVXX,20260331,10,10.55,9.74,10.395,63200
AWRE,20260331,1.1914,1.29,1.15,1.25,30500
AXG,20260331,3.5,3.57,3.4212,3.52,618300
AXGN,20260331,31.53,33.635,31.46,33.13,1135600
AXIN,20260331,10.13,10.13,10.13,10.13,100
AXON,20260331,419.15,434.2,413.56,424.69,817800
AXPG,20260331,11.06,11.175,11.04,11.0708,2800
AXSM,20260331,160.2,171.6,159.92,169.02,677100
AXTI,20260331,54.26,57.8,50.21,56.98,15471400
AYTU,20260331,2.62,2.8,2.61,2.73,63600
AZ,20260331,6.4,6.72,6.11,6.67,208400
AZI,20260331,1.93,2.0799,1.9,2,42800
AZTA,20260331,21.38,21.385,20.38,21.13,982900
AZYY,20260331,16.015,16.08,15.985,16.08,3500
BABU,20260331,12.85,13.62,12.71,13.5951,7700
BABX,20260331,23.33,24.79,23.18,24.68,465900
BACC,20260331,10.2,10.21,10.2,10.21,1000
BACCR,20260331,0.2701,0.3,0.2701,0.3,14300
BAER,20260331,1.82,2.08,1.82,1.98,1110500
BAERW,20260331,0.3788,0.4,0.3788,0.39,25500
BAFE,20260331,24.92,25.32,24.78,25.3031,326600
BAFN,20260331,6.35,6.385,5.9601,6.35,17800
BAIG,20260331,2.39,2.92,2.36,2.8811,444300
BAIV,20260331,23.41,23.8628,23.41,23.8628,17100
BALQ,20260331,46.1302,46.1302,46.1302,46.1302,100
BAND,20260331,17.49,18.46,17.26,17.82,575800
BANF,20260331,109.11,110.07,107.21,108.5,186000
BANL,20260331,0.94,0.97,0.9,0.95,239000
BANR,20260331,60.84,61.05,60.1,60.68,219700
BANX,20260331,19.08,19.2,18.85,19.06,72300
BAOS,20260331,2.43,2.62,2.43,2.5861,5100
BASG,20260331,22.31,22.72,22.18,22.72,388500
BASV,20260331,26.6,26.96,26.55,26.9435,189200
BATRA,20260331,47.15,47.785,46.67,47.15,87000
BATRK,20260331,42.17,42.995,41.85,42.7,614900
BAYAR,20260331,0.1677,0.1677,0.167,0.167,1000
BBB,20260331,26.36,26.7783,26.3501,26.7783,10100
BBCP,20260331,6.89,7.25,6.84,7.14,124700
BBCQ,20260331,10.06,10.06,10.01,10.02,10400
BBCQW,20260331,1,1,0.951,0.9511,25000
BBGI,20260331,3.3,3.39,3.2,3.34,11700
